Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Fee,Swap,Profit,Balance,Comment,
2026.06.23 21:50:03.445,2342197,XAUUSD,sell,in,0.01,4119.89,20176230,0.00,0.00,0.00,0.00,2061.61,STR S2,
2026.06.23 21:52:13.759,2342199,XAUUSD,sell,in,0.01,4116.34,20176063,0.00,0.00,0.00,0.00,2061.61,STR S6,
2026.06.23 21:52:20.281,2342201,XAUUSD,sell,in,0.01,4115.61,20176065,0.00,0.00,0.00,0.00,2061.61,STR S7,
2026.06.23 21:52:34.959,2342202,XAUUSD,sell,in,0.01,4114.87,20176067,0.00,0.00,0.00,0.00,2061.61,STR S8,
2026.06.23 21:53:10.918,2342203,XAUUSD,sell,in,0.01,4114.02,20176069,0.00,0.00,0.00,0.00,2061.61,STR S9,
2026.06.23 21:54:28.005,2342204,XAUUSD,buy,out,0.01,4115.78,20176232,0.00,0.00,0.00,3.08,2064.69,[sl 4115.78],
2026.06.23 21:54:28.005,2342205,XAUUSD,buy,out,0.01,4115.78,20176233,0.00,0.00,0.00,2.45,2067.14,[sl 4115.78],
2026.06.23 21:54:28.005,2342206,XAUUSD,buy,out,0.01,4115.78,20176234,0.00,0.00,0.00,1.61,2068.75,[sl 4115.78],
2026.06.23 21:54:28.005,2342207,XAUUSD,buy,out,0.01,4115.78,20176235,0.00,0.00,0.00,0.56,2069.31,[sl 4115.78],
2026.06.23 21:54:28.006,2342208,XAUUSD,buy,out,0.01,4115.78,20176236,0.00,0.00,0.00,4.11,2073.42,[sl 4115.78],
2026.06.23 21:59:00.658,2342210,XAUUSD,sell,in,0.01,4113.15,20176071,0.00,0.00,0.00,0.00,2073.42,STR S10,
2026.06.23 21:59:58.579,2342211,XAUUSD,sell,in,0.01,4112.35,20176073,0.00,0.00,0.00,0.00,2073.42,STR S11,
2026.06.23 22:00:04.116,2342213,XAUUSD,sell,in,0.01,4111.35,20176075,0.00,0.00,0.00,0.00,2073.42,STR S12,
2026.06.23 22:00:12.826,2342214,XAUUSD,sell,in,0.01,4110.62,20176077,0.00,0.00,0.00,0.00,2073.42,STR S13,
2026.06.23 22:00:16.143,2342216,XAUUSD,sell,in,0.01,4109.82,20176079,0.00,0.00,0.00,0.00,2073.42,STR S14,
2026.06.23 22:00:33.632,2342217,XAUUSD,sell,in,0.01,4108.97,20176081,0.00,0.00,0.00,0.00,2073.42,STR S15,
2026.06.23 22:00:42.215,2342218,XAUUSD,buy,out,0.01,4110.71,20176238,0.00,0.00,0.00,4.90,2078.32,[sl 4110.66],
2026.06.23 22:00:42.215,2342219,XAUUSD,buy,out,0.01,4110.71,20176239,0.00,0.00,0.00,4.16,2082.48,[sl 4110.66],
2026.06.23 22:00:42.215,2342220,XAUUSD,buy,out,0.01,4110.71,20176240,0.00,0.00,0.00,3.31,2085.79,[sl 4110.66],
2026.06.23 22:00:42.215,2342221,XAUUSD,buy,out,0.01,4110.71,20176241,0.00,0.00,0.00,2.44,2088.23,[sl 4110.66],
2026.06.23 22:00:42.215,2342222,XAUUSD,buy,out,0.01,4110.71,20176242,0.00,0.00,0.00,1.64,2089.87,[sl 4110.66],
2026.06.23 22:00:42.215,2342223,XAUUSD,buy,out,0.01,4110.71,20176243,0.00,0.00,0.00,0.64,2090.51,[sl 4110.66],
2026.06.23 22:05:30.367,2342227,XAUUSD,sell,in,0.01,4111.22,20176247,0.00,0.00,0.00,0.00,2090.51,STR S12,
2026.06.23 22:15:36.546,2342229,XAUUSD,sell,in,0.03,4108.11,20176083,0.00,0.00,0.00,0.00,2090.51,STR S16,
2026.06.23 22:16:21.042,2342230,XAUUSD,buy,out,0.01,4109.82,20176248,0.00,0.00,0.00,0.80,2091.31,[sl 4109.81],
2026.06.23 22:16:21.043,2342231,XAUUSD,buy,out,0.01,4109.82,20176249,0.00,0.00,0.00,1.40,2092.71,[sl 4109.81],
2026.06.23 22:24:09.088,2342233,XAUUSD,buy,out,0.01,4109.36,20176251,0.00,0.00,0.00,0.46,2093.17,[sl 4109.26],
2026.06.23 22:29:20.506,2342235,XAUUSD,sell,in,0.01,4110.67,20176254,0.00,0.00,0.00,0.00,2093.17,STR S13,
2026.06.23 22:32:08.783,2342237,XAUUSD,sell,in,0.01,4109.78,20176253,0.00,0.00,0.00,0.00,2093.17,STR S14,
2026.06.24 00:01:00.669,2342244,XAUUSD,buy,out,0.01,4113.48,20176278,0.00,0.00,0.12,-2.81,2090.48,[sl 4110.47],
2026.06.24 00:01:13.899,2342246,XAUUSD,sell,in,0.01,4113.18,20176282,0.00,0.00,0.00,0.00,2090.48,STR S10,
2026.06.24 00:01:45.580,2342253,XAUUSD,sell,in,0.01,4112.30,20176279,0.00,0.00,0.00,0.00,2090.48,STR S11,
2026.06.24 00:02:22.135,2342254,XAUUSD,sell,in,0.01,4111.49,20176280,0.00,0.00,0.00,0.00,2090.48,STR S12,
2026.06.24 00:05:50.767,2342255,XAUUSD,buy,out,0.01,4113.24,20176290,0.00,0.00,0.00,-0.06,2090.42,[sl 4112.83],
2026.06.24 00:06:27.637,2342256,XAUUSD,sell,in,0.01,4113.18,20176291,0.00,0.00,0.00,0.00,2090.42,STR S10,
2026.06.24 00:17:00.286,2342257,XAUUSD,sell,in,0.01,4114.01,20176292,0.00,0.00,0.00,0.00,2090.42,STR S9,
2026.06.24 00:18:35.544,2342258,XAUUSD,buy,out,0.01,4113.48,20176293,0.00,0.00,0.00,0.53,2090.95,[sl 4113.47],
2026.06.24 00:20:10.541,2342259,XAUUSD,sell,in,0.01,4110.51,20176281,0.00,0.00,0.00,0.00,2090.95,STR S13,
2026.06.24 00:20:26.769,2342260,XAUUSD,sell,in,0.03,4107.23,20176085,0.00,0.00,0.00,0.00,2090.95,STR S17,
2026.06.24 00:20:29.976,2342262,XAUUSD,buy,out,0.01,4108.46,20176295,0.00,0.00,0.12,0.51,2091.58,[sl 4108.45],
2026.06.24 00:20:29.976,2342263,XAUUSD,buy,out,0.01,4108.46,20176296,0.00,0.00,0.12,1.32,2093.02,[sl 4108.45],
2026.06.24 00:20:29.977,2342264,XAUUSD,buy,out,0.01,4108.46,20176297,0.00,0.00,0.00,3.84,2096.86,[sl 4108.45],
2026.06.24 00:20:29.977,2342265,XAUUSD,buy,out,0.01,4108.46,20176298,0.00,0.00,0.00,3.03,2099.89,[sl 4108.45],
2026.06.24 00:20:29.977,2342266,XAUUSD,buy,out,0.01,4108.46,20176299,0.00,0.00,0.00,2.05,2101.94,[sl 4108.45],
2026.06.24 00:20:29.977,2342267,XAUUSD,buy,out,0.01,4108.46,20176300,0.00,0.00,0.00,4.72,2106.66,[sl 4108.45],
2026.06.24 00:21:18.533,2342268,XAUUSD,sell,in,0.03,4106.23,20176087,0.00,0.00,0.00,0.00,2106.66,STR S18,
2026.06.24 00:21:33.707,2342269,XAUUSD,buy,out,0.03,4108.22,20176301,0.00,0.00,0.37,-0.33,2106.70,[sl 4108.04],
2026.06.24 00:22:07.726,2342272,XAUUSD,sell,in,0.03,4107.45,20176304,0.00,0.00,0.00,0.00,2106.70,STR S16,
2026.06.24 00:22:48.950,2342274,XAUUSD,sell,in,0.03,4105.57,20176089,0.00,0.00,0.00,0.00,2106.70,STR S19,
2026.06.24 00:23:49.440,2342275,XAUUSD,buy,out,0.03,4107.34,20176305,0.00,0.00,0.00,-0.33,2106.37,[sl 4107.21],
2026.06.24 00:23:49.440,2342276,XAUUSD,buy,out,0.03,4107.34,20176306,0.00,0.00,0.00,0.33,2106.70,[sl 4107.21],
2026.06.24 00:26:20.299,2342278,XAUUSD,sell,in,0.03,4107.14,20176308,0.00,0.00,0.00,0.00,2106.70,STR S17,
2026.06.24 00:26:46.491,2342279,XAUUSD,sell,in,0.01,4109.54,20176312,0.00,0.00,0.00,0.00,2106.70,STR S14,
2026.06.24 00:26:47.210,2342280,XAUUSD,sell,in,0.01,4108.99,20176311,0.00,0.00,0.00,0.00,2106.70,STR S15,
2026.06.24 00:29:07.176,2342282,XAUUSD,sell,in,0.03,4108.15,20176309,0.00,0.00,0.00,0.00,2106.70,STR S16,
2026.06.24 00:30:04.194,2342283,XAUUSD,buy,out,0.03,4107.76,20176313,0.00,0.00,0.00,1.17,2107.87,[sl 4107.68],
2026.06.24 00:30:04.195,2342284,XAUUSD,buy,out,0.01,4107.76,20176314,0.00,0.00,0.00,1.23,2109.10,[sl 4107.68],
2026.06.24 00:30:04.195,2342285,XAUUSD,buy,out,0.01,4107.76,20176315,0.00,0.00,0.00,1.78,2110.88,[sl 4107.68],
2026.06.24 00:33:26.452,2342289,XAUUSD,sell,in,0.03,4104.17,20176091,0.00,0.00,0.00,0.00,2110.88,STR S20,
2026.06.24 00:33:32.823,2342290,XAUUSD,sell,in,0.03,4103.69,20176093,0.00,0.00,0.00,0.00,2110.88,STR S21,
2026.06.24 00:33:56.841,2342291,XAUUSD,sell,in,0.03,4102.95,20176095,0.00,0.00,0.00,0.00,2110.88,STR S22,
2026.06.24 00:33:58.342,2342294,XAUUSD,sell,in,0.03,4102.04,20176097,0.00,0.00,0.00,0.00,2110.88,STR S23,
2026.06.24 00:34:11.967,2342296,XAUUSD,sell,in,0.03,4101.43,20176099,0.00,0.00,0.00,0.00,2110.88,STR S24,
2026.06.24 00:34:21.313,2342298,XAUUSD,sell,in,0.03,4100.59,20176101,0.00,0.00,0.00,0.00,2110.88,STR S25,
2026.06.24 00:34:29.608,2342301,XAUUSD,buy,out,0.03,4099.45,20176346,0.00,0.00,0.00,23.07,2133.95,,
2026.06.24 00:34:29.706,2342302,XAUUSD,sell,out,0.01,4099.01,20176347,0.00,0.00,-0.91,-23.50,2109.54,,
2026.06.24 00:34:29.805,2342303,XAUUSD,sell,out,0.01,4098.73,20176348,0.00,0.00,-0.91,-24.61,2084.02,,
2026.06.24 00:34:29.903,2342304,XAUUSD,sell,out,0.01,4098.78,20176349,0.00,0.00,-0.91,-25.40,2057.71,,
2026.06.24 00:34:30.003,2342305,XAUUSD,buy,out,0.03,4099.16,20176350,0.00,0.00,0.00,4.29,2062.00,,
2026.06.24 00:34:30.100,2342306,XAUUSD,buy,out,0.03,4099.16,20176351,0.00,0.00,0.00,6.81,2068.81,,
2026.06.24 00:34:30.198,2342307,XAUUSD,buy,out,0.03,4099.16,20176352,0.00,0.00,0.00,8.64,2077.45,,
2026.06.24 00:34:30.296,2342308,XAUUSD,buy,out,0.03,4099.32,20176353,0.00,0.00,0.00,10.89,2088.34,,
2026.06.24 00:34:30.394,2342309,XAUUSD,buy,out,0.03,4098.99,20176354,0.00,0.00,0.00,14.10,2102.44,,
2026.06.24 00:34:30.492,2342310,XAUUSD,buy,out,0.03,4099.00,20176355,0.00,0.00,0.00,15.51,2117.95,,
2026.06.24 00:34:30.590,2342311,XAUUSD,buy,out,0.03,4098.99,20176356,0.00,0.00,0.00,19.74,2137.69,,
2026.06.24 00:34:30.687,2342312,XAUUSD,buy,out,0.03,4098.99,20176357,0.00,0.00,0.00,21.72,2159.41,,
2026.06.24 00:34:30.786,2342313,XAUUSD,sell,out,0.01,4098.67,20176358,0.00,0.00,-0.91,-27.51,2130.99,,
2026.06.24 00:34:30.884,2342314,XAUUSD,sell,out,0.01,4098.67,20176359,0.00,0.00,-0.91,-26.44,2103.64,,
2026.06.24 00:34:40.603,2342316,XAUUSD,sell,in,0.01,4097.62,20176361,0.00,0.00,0.00,0.00,2103.64,STR S1,
2026.06.24 00:35:00.586,2342321,XAUUSD,buy,in,0.01,4099.85,20176360,0.00,0.00,0.00,0.00,2103.64,STR B1,
2026.06.24 00:35:03.460,2342322,XAUUSD,buy,in,0.01,4100.20,20176362,0.00,0.00,0.00,0.00,2103.64,STR B2,
2026.06.24 00:35:54.528,2342323,XAUUSD,buy,in,0.01,4101.11,20176364,0.00,0.00,0.00,0.00,2103.64,STR B3,
2026.06.24 00:36:48.299,2342324,XAUUSD,buy,in,0.01,4101.97,20176366,0.00,0.00,0.00,0.00,2103.64,STR B4,
2026.06.24 00:37:00.653,2342326,XAUUSD,sell,out,0.01,4099.97,20176465,0.00,0.00,0.00,0.12,2103.76,[sl 4100.18],
2026.06.24 00:37:03.652,2342327,XAUUSD,buy,in,0.01,4102.50,20176368,0.00,0.00,0.00,0.00,2103.76,STR B5,
2026.06.24 00:37:08.041,2342328,XAUUSD,buy,in,0.01,4103.35,20176370,0.00,0.00,0.00,0.00,2103.76,STR B6,
2026.06.24 00:37:44.775,2342329,XAUUSD,sell,out,0.01,4101.42,20176466,0.00,0.00,0.00,1.22,2104.98,[sl 4101.48],
2026.06.24 00:37:44.775,2342330,XAUUSD,sell,out,0.01,4101.42,20176467,0.00,0.00,0.00,0.31,2105.29,[sl 4101.48],
2026.06.24 00:38:55.528,2342331,XAUUSD,buy,in,0.01,4101.09,20176468,0.00,0.00,0.00,0.00,2105.29,STR B3,
2026.06.24 00:39:23.635,2342332,XAUUSD,buy,in,0.01,4100.26,20176469,0.00,0.00,0.00,0.00,2105.29,STR B2,
2026.06.24 00:41:01.168,2342333,XAUUSD,sell,out,0.01,4101.59,20176470,0.00,0.00,0.00,0.50,2105.79,[sl 4101.60],
2026.06.24 00:41:01.168,2342334,XAUUSD,sell,out,0.01,4101.59,20176471,0.00,0.00,0.00,1.33,2107.12,[sl 4101.60],
2026.06.24 00:41:21.594,2342335,XAUUSD,buy,in,0.01,4101.17,20176472,0.00,0.00,0.00,0.00,2107.12,STR B3,
2026.06.24 00:44:28.543,2342337,XAUUSD,sell,out,0.01,4102.15,20176474,0.00,0.00,0.00,0.18,2107.30,[sl 4102.16],
2026.06.24 00:44:28.543,2342338,XAUUSD,sell,out,0.01,4102.15,20176475,0.00,0.00,0.00,0.98,2108.28,[sl 4102.16],
2026.06.24 00:44:51.116,2342339,XAUUSD,buy,in,0.01,4104.04,20176372,0.00,0.00,0.00,0.00,2108.28,STR B7,
2026.06.24 00:45:06.066,2342340,XAUUSD,buy,in,0.01,4105.08,20176374,0.00,0.00,0.00,0.00,2108.28,STR B8,
2026.06.24 00:45:26.954,2342342,XAUUSD,buy,in,0.01,4105.70,20176376,0.00,0.00,0.00,0.00,2108.28,STR B9,
2026.06.24 00:46:24.938,2342343,XAUUSD,buy,in,0.01,4106.38,20176378,0.00,0.00,0.00,0.00,2108.28,STR B10,
2026.06.24 00:46:45.940,2342344,XAUUSD,buy,in,0.01,4107.16,20176380,0.00,0.00,0.00,0.00,2108.28,STR B11,
2026.06.24 00:47:23.604,2342346,XAUUSD,buy,in,0.01,4107.97,20176382,0.00,0.00,0.00,0.00,2108.28,STR B12,
2026.06.24 00:48:36.703,2342347,XAUUSD,sell,out,0.01,4106.18,20176477,0.00,0.00,0.00,3.68,2111.96,[sl 4106.37],
2026.06.24 00:48:36.703,2342348,XAUUSD,sell,out,0.01,4106.18,20176478,0.00,0.00,0.00,2.83,2114.79,[sl 4106.37],
2026.06.24 00:48:36.704,2342349,XAUUSD,sell,out,0.01,4106.18,20176479,0.00,0.00,0.00,2.14,2116.93,[sl 4106.37],
2026.06.24 00:48:36.705,2342350,XAUUSD,sell,out,0.01,4106.18,20176480,0.00,0.00,0.00,1.10,2118.03,[sl 4106.37],
2026.06.24 00:48:36.705,2342351,XAUUSD,sell,out,0.01,4106.18,20176481,0.00,0.00,0.00,0.48,2118.51,[sl 4106.37],
2026.06.24 00:48:59.819,2342352,XAUUSD,buy,in,0.01,4106.01,20176482,0.00,0.00,0.00,0.00,2118.51,STR B9,
2026.06.24 00:50:18.000,2342353,XAUUSD,buy,in,0.01,4108.83,20176384,0.00,0.00,0.00,0.00,2118.51,STR B13,
2026.06.24 00:51:46.178,2342354,XAUUSD,sell,out,0.01,4107.40,20176483,0.00,0.00,0.00,1.02,2119.53,[sl 4107.45],
2026.06.24 00:51:46.178,2342355,XAUUSD,sell,out,0.01,4107.40,20176484,0.00,0.00,0.00,0.24,2119.77,[sl 4107.45],
2026.06.24 00:51:46.178,2342356,XAUUSD,sell,out,0.01,4107.40,20176485,0.00,0.00,0.00,1.39,2121.16,[sl 4107.45],
2026.06.24 00:53:01.620,2342357,XAUUSD,buy,in,0.01,4107.26,20176486,0.00,0.00,0.00,0.00,2121.16,STR B11,
2026.06.24 00:56:44.775,2342358,XAUUSD,buy,in,0.01,4104.83,20176489,0.00,0.00,0.00,0.00,2121.16,STR B8,
2026.06.24 00:56:50.562,2342359,XAUUSD,buy,in,0.01,4105.63,20176488,0.00,0.00,0.00,0.00,2121.16,STR B9,
2026.06.24 00:57:26.809,2342360,XAUUSD,buy,in,0.01,4106.39,20176487,0.00,0.00,0.00,0.00,2121.16,STR B10,
2026.06.24 00:58:19.403,2342361,XAUUSD,sell,out,0.01,4105.57,20176490,0.00,0.00,0.00,-0.06,2121.10,[sl 4105.70],
2026.06.24 00:58:19.404,2342362,XAUUSD,sell,out,0.01,4105.57,20176491,0.00,0.00,0.00,0.74,2121.84,[sl 4105.70],
2026.06.24 00:59:19.645,2342363,XAUUSD,buy,in,0.01,4104.90,20176493,0.00,0.00,0.00,0.00,2121.84,STR B8,
2026.06.24 01:00:50.541,2342364,XAUUSD,buy,in,0.01,4103.36,20176495,0.00,0.00,0.00,0.00,2121.84,STR B6,
2026.06.24 01:01:39.917,2342365,XAUUSD,buy,in,0.01,4102.48,20176496,0.00,0.00,0.00,0.00,2121.84,STR B5,
2026.06.24 01:04:47.922,2342366,XAUUSD,buy,in,0.01,4100.29,20176499,0.00,0.00,0.00,0.00,2121.84,STR B2,
2026.06.24 01:05:18.885,2342367,XAUUSD,sell,in,0.01,4096.60,20176363,0.00,0.00,0.00,0.00,2121.84,STR S2,
2026.06.24 01:05:21.950,2342368,XAUUSD,sell,in,0.01,4096.06,20176365,0.00,0.00,0.00,0.00,2121.84,STR S3,
2026.06.24 01:05:23.321,2342370,XAUUSD,sell,in,0.01,4095.35,20176367,0.00,0.00,0.00,0.00,2121.84,STR S4,
2026.06.24 01:05:25.357,2342371,XAUUSD,buy,out,0.01,4097.16,20176501,0.00,0.00,0.00,0.46,2122.30,[sl 4096.95],
2026.06.24 01:08:52.467,2342375,XAUUSD,sell,in,0.01,4097.76,20176505,0.00,0.00,0.00,0.00,2122.30,STR S1,
2026.06.24 01:11:26.060,2342376,XAUUSD,buy,in,0.01,4099.37,20176500,0.00,0.00,0.00,0.00,2122.30,STR B1,
2026.06.24 01:12:07.404,2342377,XAUUSD,buy,in,0.01,4100.92,20176498,0.00,0.00,0.00,0.00,2122.30,STR B3,
2026.06.24 01:12:09.872,2342378,XAUUSD,buy,in,0.01,4101.70,20176497,0.00,0.00,0.00,0.00,2122.30,STR B4,
2026.06.24 01:12:27.532,2342380,XAUUSD,sell,out,0.01,4099.73,20176508,0.00,0.00,0.00,0.36,2122.66,[sl 4099.87],
2026.06.24 01:19:03.701,2342382,XAUUSD,buy,in,0.01,4099.39,20176509,0.00,0.00,0.00,0.00,2122.66,STR B1,
2026.06.24 01:32:35.874,2342389,XAUUSD,sell,in,0.01,4094.46,20176369,0.00,0.00,0.00,0.00,2122.66,STR S5,
2026.06.24 01:33:43.933,2342391,XAUUSD,sell,in,0.01,4093.82,20176371,0.00,0.00,0.00,0.00,2122.66,STR S6,
2026.06.24 01:34:08.064,2342392,XAUUSD,buy,out,0.01,4095.63,20176516,0.00,0.00,0.00,0.97,2123.63,[sl 4095.62],
2026.06.24 01:34:08.064,2342393,XAUUSD,buy,out,0.01,4095.63,20176517,0.00,0.00,0.00,0.43,2124.06,[sl 4095.62],
2026.06.24 01:34:08.064,2342394,XAUUSD,buy,out,0.01,4095.63,20176518,0.00,0.00,0.00,2.13,2126.19,[sl 4095.62],
2026.06.24 01:37:49.568,2342395,XAUUSD,sell,in,0.01,4092.11,20176373,0.00,0.00,0.00,0.00,2126.19,STR S7,
2026.06.24 01:37:49.568,2342396,XAUUSD,sell,in,0.01,4092.11,20176375,0.00,0.00,0.00,0.00,2126.19,STR S8,
2026.06.24 01:37:55.832,2342404,XAUUSD,buy,out,0.01,4093.97,20176538,0.00,0.00,0.00,1.38,2127.57,[sl 4093.82],
2026.06.24 01:37:55.832,2342405,XAUUSD,buy,out,0.01,4093.97,20176539,0.00,0.00,0.00,0.49,2128.06,[sl 4093.81],
2026.06.24 01:37:55.832,2342406,XAUUSD,buy,out,0.01,4093.97,20176540,0.00,0.00,0.00,-0.15,2127.91,[sl 4093.80],
2026.06.24 01:38:12.597,2342407,XAUUSD,sell,in,0.01,4091.46,20176377,0.00,0.00,0.00,0.00,2127.91,STR S9,
2026.06.24 01:38:12.708,2342409,XAUUSD,sell,in,0.01,4090.42,20176379,0.00,0.00,0.00,0.00,2127.91,STR S10,
2026.06.24 01:38:14.083,2342411,XAUUSD,sell,in,0.01,4089.89,20176381,0.00,0.00,0.00,0.00,2127.91,STR S11,
2026.06.24 01:38:15.068,2342413,XAUUSD,sell,in,0.01,4089.02,20176383,0.00,0.00,0.00,0.00,2127.91,STR S12,
2026.06.24 01:38:21.146,2342416,XAUUSD,sell,in,0.01,4088.41,20176385,0.00,0.00,0.00,0.00,2127.91,STR S13,
2026.06.24 01:38:30.748,2342418,XAUUSD,sell,in,0.01,4087.62,20176387,0.00,0.00,0.00,0.00,2127.91,STR S14,
2026.06.24 01:38:33.011,2342422,XAUUSD,sell,in,0.01,4086.84,20176389,0.00,0.00,0.00,0.00,2127.91,STR S15,
2026.06.24 01:38:35.971,2342425,XAUUSD,sell,in,0.03,4085.78,20176391,0.00,0.00,0.00,0.00,2127.91,STR S16,
2026.06.24 01:38:52.811,2342426,XAUUSD,sell,in,0.03,4085.11,20176393,0.00,0.00,0.00,0.00,2127.91,STR S17,
2026.06.24 01:38:57.836,2342429,XAUUSD,sell,in,0.03,4084.05,20176395,0.00,0.00,0.00,0.00,2127.91,STR S18,
2026.06.24 01:38:59.321,2342430,XAUUSD,buy,out,0.01,4085.98,20176562,0.00,0.00,0.00,6.13,2134.04,[sl 4085.92],
2026.06.24 01:38:59.321,2342431,XAUUSD,buy,out,0.01,4085.98,20176563,0.00,0.00,0.00,6.13,2140.17,[sl 4085.92],
2026.06.24 01:38:59.321,2342432,XAUUSD,buy,out,0.01,4085.98,20176564,0.00,0.00,0.00,5.48,2145.65,[sl 4085.98],
2026.06.24 01:39:00.231,2342433,XAUUSD,buy,out,0.01,4086.95,20176565,0.00,0.00,0.00,3.47,2149.12,[sl 4086.53],
2026.06.24 01:39:00.231,2342434,XAUUSD,buy,out,0.01,4086.95,20176566,0.00,0.00,0.00,2.94,2152.06,[sl 4086.53],
2026.06.24 01:39:00.231,2342435,XAUUSD,buy,out,0.01,4086.95,20176567,0.00,0.00,0.00,2.07,2154.13,[sl 4086.53],
2026.06.24 01:39:00.232,2342436,XAUUSD,buy,out,0.01,4086.95,20176568,0.00,0.00,0.00,1.46,2155.59,[sl 4086.53],
2026.06.24 01:39:00.232,2342437,XAUUSD,buy,out,0.01,4086.95,20176569,0.00,0.00,0.00,0.67,2156.26,[sl 4086.53],
2026.06.24 01:39:00.232,2342438,XAUUSD,buy,out,0.01,4086.95,20176570,0.00,0.00,0.00,-0.11,2156.15,[sl 4086.53],
2026.06.24 01:39:40.417,2342445,XAUUSD,sell,in,0.03,4083.70,20176397,0.00,0.00,0.00,0.00,2156.15,STR S19,
2026.06.24 01:39:41.674,2342447,XAUUSD,sell,in,0.03,4080.87,20176399,0.00,0.00,0.00,0.00,2156.15,STR S20,
2026.06.24 01:39:41.674,2342449,XAUUSD,sell,in,0.03,4080.87,20176401,0.00,0.00,0.00,0.00,2156.15,STR S21,
2026.06.24 01:39:41.675,2342452,XAUUSD,sell,in,0.03,4080.87,20176403,0.00,0.00,0.00,0.00,2156.15,STR S22,
2026.06.24 01:39:41.884,2342462,XAUUSD,buy,in,0.05,4081.34,20176612,0.00,0.00,0.00,0.00,2156.15,STR AVB,
2026.06.24 01:39:42.593,2342465,XAUUSD,buy,out,0.03,4082.81,20176614,0.00,0.00,0.00,8.91,2165.06,[sl 4082.80],
2026.06.24 01:39:42.700,2342466,XAUUSD,buy,out,0.03,4083.10,20176615,0.00,0.00,0.00,6.03,2171.09,[sl 4082.98],
2026.06.24 01:39:42.700,2342467,XAUUSD,buy,out,0.03,4083.10,20176616,0.00,0.00,0.00,2.85,2173.94,[sl 4082.96],
2026.06.24 01:39:42.701,2342468,XAUUSD,buy,out,0.03,4083.10,20176617,0.00,0.00,0.00,1.80,2175.74,[sl 4082.96],
2026.06.24 01:40:07.687,2342470,XAUUSD,sell,in,0.03,4083.74,20176619,0.00,0.00,0.00,0.00,2175.74,STR S19,
2026.06.24 01:40:41.610,2342471,XAUUSD,buy,out,0.03,4083.45,20176620,0.00,0.00,0.00,0.87,2176.61,[sl 4083.04],
2026.06.24 01:41:07.470,2342472,XAUUSD,sell,in,0.03,4085.20,20176624,0.00,0.00,0.00,0.00,2176.61,STR S17,
2026.06.24 01:41:18.100,2342473,XAUUSD,sell,in,0.03,4084.28,20176623,0.00,0.00,0.00,0.00,2176.61,STR S18,
2026.06.24 01:41:19.883,2342475,XAUUSD,sell,in,0.03,4083.47,20176621,0.00,0.00,0.00,0.00,2176.61,STR S19,
2026.06.24 01:42:00.412,2342476,XAUUSD,buy,out,0.03,4084.89,20176625,0.00,0.00,0.00,0.93,2177.54,[sl 4084.80],
2026.06.24 01:42:10.032,2342478,XAUUSD,sell,in,0.03,4084.98,20176626,0.00,0.00,0.00,0.00,2177.54,STR S17,
2026.06.24 01:43:40.312,2342479,XAUUSD,buy,out,0.03,4082.80,20176628,0.00,0.00,0.00,4.44,2181.98,[sl 4082.79],
2026.06.24 01:43:42.735,2342480,XAUUSD,buy,out,0.03,4082.97,20176629,0.00,0.00,0.00,1.50,2183.48,[sl 4082.97],
2026.06.24 01:43:42.901,2342481,XAUUSD,buy,out,0.03,4083.07,20176630,0.00,0.00,0.00,5.73,2189.21,[sl 4083.02],
2026.06.24 01:44:17.862,2342483,XAUUSD,sell,in,0.03,4083.74,20176632,0.00,0.00,0.00,0.00,2189.21,STR S19,
2026.06.24 01:45:01.330,2342484,XAUUSD,sell,in,0.03,4085.76,20176636,0.00,0.00,0.00,0.00,2189.21,STR S16,
2026.06.24 01:45:09.578,2342485,XAUUSD,sell,in,0.01,4086.77,20176637,0.00,0.00,0.00,0.00,2189.21,STR S15,
2026.06.24 01:45:33.330,2342486,XAUUSD,sell,in,0.01,4086.93,20176638,0.00,0.00,0.00,0.00,2189.21,STR S14,
2026.06.24 01:45:42.016,2342488,XAUUSD,sell,in,0.01,4088.28,20176640,0.00,0.00,0.00,0.00,2189.21,STR S13,
2026.06.24 01:46:18.344,2342492,XAUUSD,sell,in,0.01,4093.07,20176646,0.00,0.00,0.00,0.00,2189.21,STR S7,
2026.06.24 01:46:39.428,2342494,XAUUSD,sell,in,0.05,4096.69,20176650,0.00,0.00,0.00,0.00,2189.21,STR AVS,
2026.06.24 01:46:41.785,2342495,XAUUSD,sell,in,0.01,4095.37,20176649,0.00,0.00,0.00,0.00,2189.21,STR S4,
2026.06.24 01:46:41.785,2342496,XAUUSD,sell,in,0.01,4095.37,20176651,0.00,0.00,0.00,0.00,2189.21,STR S3,
2026.06.24 01:46:42.449,2342499,XAUUSD,sell,in,0.01,4094.32,20176648,0.00,0.00,0.00,0.00,2189.21,STR S5,
2026.06.24 01:46:45.557,2342501,XAUUSD,sell,in,0.01,4093.86,20176647,0.00,0.00,0.00,0.00,2189.21,STR S6,
2026.06.24 01:48:25.436,2342502,XAUUSD,buy,out,0.01,4095.41,20176655,0.00,0.00,0.00,-0.04,2189.17,[sl 4095.27],
2026.06.24 01:48:25.437,2342503,XAUUSD,buy,out,0.01,4095.41,20176656,0.00,0.00,0.00,-0.04,2189.13,[sl 4095.27],
